Time(ms),Temp(C),Humidity(%),RainAnalog,RainDigital,SNR1,SNR2,SNR3,SNR4,SNR5,SNR6,SNR7,SNR8,SNR9,SNR10,SNR11,SNR12,SNR13,SNR14,SNR15
108300,27.43503855,63.83738686,362,1,45,40,40,43,40,0,0,0,0,0,0,0,0,0,0
104400,26.59772409,67.9713569,364,1,42,42,43,41,40,0,0,0,0,0,0,0,0,0,0
103900,31.94126312,70.63721445,413,1,39,44,37,41,42,0,0,0,0,0,0,0,0,0,0
192400,30.33451606,78.86325442,584,1,45,39,38,39,43,0,0,0,0,0,0,0,0,0,0
169200,25.60055412,73.25622406,312,1,46,42,45,44,41,0,0,0,0,0,0,0,0,0,0
194200,29.33591924,62.36703152,368,1,43,40,44,40,39,0,0,0,0,0,0,0,0,0,0
116800,30.80629849,61.82360385,320,1,41,40,39,36,39,0,0,0,0,0,0,0,0,0,0
116300,29.56520493,79.25886383,508,1,41,44,43,42,42,0,0,0,0,0,0,0,0,0,0
11900,25.33342546,76.34760791,323,1,40,45,39,35,47,0,0,0,0,0,0,0,0,0,0
182900,31.60269305,78.51427562,498,1,46,38,41,42,40,0,0,0,0,0,0,0,0,0,0
153700,28.36775371,67.14569136,339,1,43,36,39,40,45,0,0,0,0,0,0,0,0,0,0
54300,25.56043202,72.90486685,310,1,44,44,45,41,39,0,0,0,0,0,0,0,0,0,0
179200,26.8527729,61.51492805,368,1,42,47,41,37,36,0,0,0,0,0,0,0,0,0,0
25300,26.29572291,60.26725303,580,1,41,36,43,47,44,0,0,0,0,0,0,0,0,0,0
44300,26.49750156,66.67023758,485,1,36,34,39,44,43,0,0,0,0,0,0,0,0,0,0
170000,29.68665927,74.42978544,305,1,42,42,36,41,42,0,0,0,0,0,0,0,0,0,0
135600,29.22152293,72.81056963,388,1,42,42,41,43,41,0,0,0,0,0,0,0,0,0,0
110300,30.72243456,69.52970237,484,1,45,39,37,35,41,0,0,0,0,0,0,0,0,0,0
160600,30.48084843,68.3215228,577,1,37,44,40,39,49,0,0,0,0,0,0,0,0,0,0
95900,26.35677012,79.26932487,369,1,42,41,38,45,39,0,0,0,0,0,0,0,0,0,0
79200,27.23616051,74.77246966,577,1,36,39,39,43,40,0,0,0,0,0,0,0,0,0,0
180900,25.5569934,66.33688453,488,1,39,42,36,40,37,0,0,0,0,0,0,0,0,0,0
139400,29.56826187,76.22672239,527,1,40,36,40,44,40,0,0,0,0,0,0,0,0,0,0
42800,31.14185569,65.61322094,576,1,44,44,46,41,43,0,0,0,0,0,0,0,0,0,0
109000,31.3650743,61.91219878,519,1,37,46,37,43,43,0,0,0,0,0,0,0,0,0,0
117800,27.26741801,60.61798466,393,1,40,38,45,39,40,0,0,0,0,0,0,0,0,0,0
92300,26.86343059,77.23050509,445,1,39,38,40,44,43,0,0,0,0,0,0,0,0,0,0
104100,28.20165366,77.39816091,469,1,42,40,40,43,42,0,0,0,0,0,0,0,0,0,0
35100,29.68015193,61.98079077,302,1,43,39,42,46,40,0,0,0,0,0,0,0,0,0,0
75100,25.0130437,61.62469791,423,1,43,39,41,42,31,0,0,0,0,0,0,0,0,0,0
160700,25.96476868,66.77188498,480,1,41,42,38,41,41,0,0,0,0,0,0,0,0,0,0
127400,29.99284844,73.76625665,523,1,43,35,39,42,45,0,0,0,0,0,0,0,0,0,0
19800,25.86531784,63.83088254,513,1,41,42,41,43,40,0,0,0,0,0,0,0,0,0,0
124100,31.89157056,60.92229978,552,1,41,45,42,36,40,0,0,0,0,0,0,0,0,0,0
142400,26.77323536,60.20786681,484,1,47,44,41,33,40,0,0,0,0,0,0,0,0,0,0
115600,30.68039097,74.41346732,445,1,43,42,37,44,39,0,0,0,0,0,0,0,0,0,0
165200,25.56740268,68.14137481,356,1,41,36,42,37,46,0,0,0,0,0,0,0,0,0,0
26700,29.25683465,71.98614759,351,1,42,40,37,38,40,0,0,0,0,0,0,0,0,0,0
57800,25.59666877,65.87064424,305,1,40,38,35,38,40,0,0,0,0,0,0,0,0,0,0
54800,27.56205032,65.74444734,382,1,36,40,44,41,37,0,0,0,0,0,0,0,0,0,0
70800,29.94580542,75.61325557,505,1,41,38,40,40,44,0,0,0,0,0,0,0,0,0,0
117100,26.13816398,64.46365114,591,1,42,43,43,44,44,0,0,0,0,0,0,0,0,0,0
149100,27.15162029,63.36098801,589,1,40,41,40,40,41,0,0,0,0,0,0,0,0,0,0
163400,30.71970924,60.47082775,338,1,43,38,39,43,42,0,0,0,0,0,0,0,0,0,0
47500,31.27963533,73.94643216,347,1,38,46,42,39,38,0,0,0,0,0,0,0,0,0,0
66800,29.93352952,79.50819816,305,1,41,39,37,43,41,0,0,0,0,0,0,0,0,0,0
92200,25.20583554,62.0093098,345,1,40,43,45,40,36,0,0,0,0,0,0,0,0,0,0
41700,28.87744734,76.96715085,439,1,43,45,45,38,40,0,0,0,0,0,0,0,0,0,0
75600,26.98725199,63.0876958,471,1,40,43,40,41,42,0,0,0,0,0,0,0,0,0,0
92000,29.87268067,61.92668738,344,1,42,40,41,40,43,0,0,0,0,0,0,0,0,0,0
144700,31.12694915,77.44973031,369,1,45,42,42,36,40,0,0,0,0,0,0,0,0,0,0
174800,29.74997626,78.54731426,375,1,40,41,46,43,42,0,0,0,0,0,0,0,0,0,0
64400,31.06967544,72.90689881,463,1,41,37,42,43,46,0,0,0,0,0,0,0,0,0,0
141200,26.55572426,77.00497533,490,1,40,41,40,42,38,0,0,0,0,0,0,0,0,0,0
80800,31.74515104,60.81356225,543,1,43,38,41,37,36,0,0,0,0,0,0,0,0,0,0
49700,31.30057279,64.40397834,464,1,44,37,37,45,40,0,0,0,0,0,0,0,0,0,0
173800,31.61814366,72.00562365,411,1,39,44,37,37,44,0,0,0,0,0,0,0,0,0,0
150700,31.61564295,64.24731465,421,1,44,41,45,37,41,0,0,0,0,0,0,0,0,0,0
157900,28.83009587,69.91393395,324,1,42,45,43,42,43,0,0,0,0,0,0,0,0,0,0
24500,27.43704543,76.89091903,344,1,39,48,37,46,39,0,0,0,0,0,0,0,0,0,0
60900,29.36988861,69.56974683,466,1,42,40,41,39,40,0,0,0,0,0,0,0,0,0,0
172000,25.60249753,61.94693356,356,1,38,47,44,43,42,0,0,0,0,0,0,0,0,0,0
157100,30.94079288,75.80892173,450,1,38,39,43,48,44,0,0,0,0,0,0,0,0,0,0
198200,31.75490777,73.35645708,530,1,44,41,42,40,45,0,0,0,0,0,0,0,0,0,0
95300,27.14487035,66.07595394,582,1,42,41,43,41,40,36,0,0,0,0,0,0,0,0,0
8100,28.50757087,63.1716003,356,1,45,41,41,37,43,41,0,0,0,0,0,0,0,0,0
156800,26.71729458,67.00346089,537,1,41,42,39,44,43,37,0,0,0,0,0,0,0,0,0
136600,31.57526198,79.07906326,517,1,42,39,42,40,41,44,0,0,0,0,0,0,0,0,0
35700,29.43423348,62.41143553,338,1,41,40,39,44,40,40,0,0,0,0,0,0,0,0,0
46700,27.1402378,62.94931316,555,1,42,38,41,39,39,39,0,0,0,0,0,0,0,0,0
177300,29.50905087,79.82958803,595,1,42,36,38,41,42,39,0,0,0,0,0,0,0,0,0
60600,29.9226477,73.59404646,425,1,40,44,43,43,41,44,0,0,0,0,0,0,0,0,0
194000,26.41014969,64.78842176,480,1,42,48,41,43,45,41,0,0,0,0,0,0,0,0,0
38200,31.12293438,78.28977874,564,1,43,43,42,42,47,40,0,0,0,0,0,0,0,0,0
155300,29.66268793,78.66202975,553,1,38,39,37,39,44,44,0,0,0,0,0,0,0,0,0
130000,26.96562022,70.82953704,402,1,41,40,45,44,41,44,0,0,0,0,0,0,0,0,0
171800,30.69954645,64.43220006,301,1,42,42,42,37,40,35,0,0,0,0,0,0,0,0,0
50300,26.12747132,60.1774658,543,1,43,45,37,42,35,43,0,0,0,0,0,0,0,0,0
49900,30.3284362,60.5765471,385,1,42,44,42,43,41,41,0,0,0,0,0,0,0,0,0
99600,26.44641721,63.76902984,471,1,37,34,40,40,44,42,0,0,0,0,0,0,0,0,0
154300,27.32318267,68.78733772,510,1,42,37,39,43,39,33,0,0,0,0,0,0,0,0,0
138700,29.89907071,62.99152199,324,1,41,42,36,41,45,41,0,0,0,0,0,0,0,0,0
194500,25.66798144,75.09779423,304,1,41,40,40,46,39,39,0,0,0,0,0,0,0,0,0
191000,26.89048779,68.30929124,423,1,47,39,43,43,41,36,0,0,0,0,0,0,0,0,0
132600,25.79909133,78.48478601,534,1,40,40,38,35,38,42,0,0,0,0,0,0,0,0,0
73900,27.27900796,70.28215082,493,1,43,39,35,36,48,42,0,0,0,0,0,0,0,0,0
186300,27.18960717,73.17250442,597,1,44,35,44,38,42,44,0,0,0,0,0,0,0,0,0
116600,25.1097266,68.43822624,348,1,41,43,38,44,40,39,0,0,0,0,0,0,0,0,0
130300,26.63637853,66.55109873,513,1,40,39,45,39,45,46,0,0,0,0,0,0,0,0,0
48700,30.47326849,78.62186558,511,1,37,45,46,42,43,38,0,0,0,0,0,0,0,0,0
182600,29.3198691,63.38323691,495,1,40,35,36,46,44,39,0,0,0,0,0,0,0,0,0
176400,27.55724972,60.02857608,408,1,48,43,43,41,43,40,0,0,0,0,0,0,0,0,0
190500,25.25181555,62.35069241,586,1,46,42,35,39,37,43,0,0,0,0,0,0,0,0,0
76700,31.65554734,69.92345828,496,1,42,36,38,42,40,42,0,0,0,0,0,0,0,0,0
63100,25.44827449,73.17303712,511,1,38,37,40,40,43,49,0,0,0,0,0,0,0,0,0
51800,29.49900748,77.81585008,508,1,40,43,44,42,44,42,0,0,0,0,0,0,0,0,0
33300,29.57637171,66.9777032,503,1,42,45,41,38,41,38,0,0,0,0,0,0,0,0,0
162800,30.02989236,60.76909966,525,1,50,41,38,42,43,43,0,0,0,0,0,0,0,0,0
126200,26.43934046,64.88673301,454,1,42,41,41,40,47,38,0,0,0,0,0,0,0,0,0
42400,27.31357057,75.19563588,533,1,47,43,38,39,45,37,0,0,0,0,0,0,0,0,0
34200,28.22463831,72.57189855,588,1,38,42,44,39,44,40,0,0,0,0,0,0,0,0,0
9000,28.1961215,72.12487646,322,1,42,47,46,37,36,42,0,0,0,0,0,0,0,0,0
147300,31.45697178,65.78807282,390,1,37,38,41,37,38,41,0,0,0,0,0,0,0,0,0
50700,26.79375811,69.38556102,425,1,42,43,37,44,42,42,0,0,0,0,0,0,0,0,0
44800,30.78386499,75.97979773,436,1,44,37,36,40,37,41,0,0,0,0,0,0,0,0,0
119300,27.83741493,71.18941681,508,1,39,39,42,46,39,40,0,0,0,0,0,0,0,0,0
159200,28.91522606,62.02975725,458,1,35,45,39,45,39,42,0,0,0,0,0,0,0,0,0
136300,25.43513843,66.47985276,406,1,44,38,39,37,41,40,0,0,0,0,0,0,0,0,0
154400,30.17826478,76.11060308,336,1,40,39,45,43,43,39,0,0,0,0,0,0,0,0,0
116700,29.82468505,65.81841501,418,1,40,47,40,37,43,37,0,0,0,0,0,0,0,0,0
147500,26.76014846,76.27963752,382,1,40,42,40,42,41,41,0,0,0,0,0,0,0,0,0
27200,25.60071529,60.68975173,421,1,43,45,48,39,41,42,0,0,0,0,0,0,0,0,0
37900,30.00713361,76.72590456,449,1,40,39,40,38,34,44,0,0,0,0,0,0,0,0,0
13700,25.67048678,70.51714358,456,1,39,42,40,42,39,40,0,0,0,0,0,0,0,0,0
135300,30.75445788,73.27393976,381,1,44,43,43,41,47,42,0,0,0,0,0,0,0,0,0
135900,25.7630559,75.55940419,515,1,41,37,46,36,39,36,0,0,0,0,0,0,0,0,0
60800,26.33485729,60.42368188,597,1,43,39,41,36,48,43,0,0,0,0,0,0,0,0,0
189800,31.9080806,72.96288964,581,1,39,40,43,44,43,38,0,0,0,0,0,0,0,0,0
39700,29.86104575,64.40751972,328,1,39,42,37,42,39,45,0,0,0,0,0,0,0,0,0
189400,30.0656335,66.65348855,320,1,40,46,43,44,40,39,0,0,0,0,0,0,0,0,0
89700,31.95718976,62.11321696,525,1,37,41,43,37,45,34,0,0,0,0,0,0,0,0,0
45400,25.64326756,71.80368641,339,1,41,40,44,40,42,44,0,0,0,0,0,0,0,0,0
38100,25.66317278,64.32232245,552,1,43,44,45,43,44,43,0,0,0,0,0,0,0,0,0
125700,26.56219068,63.25988616,332,1,37,42,40,41,42,42,0,0,0,0,0,0,0,0,0
156400,29.48592363,73.53006226,311,1,40,45,42,46,40,40,0,0,0,0,0,0,0,0,0
200,26.38542282,77.84708766,545,1,38,41,45,39,45,38,0,0,0,0,0,0,0,0,0
66900,28.73750279,67.25887667,320,1,40,40,45,41,40,38,0,0,0,0,0,0,0,0,0
127500,31.1544789,61.89679567,365,1,41,43,42,40,44,41,0,0,0,0,0,0,0,0,0
20800,31.5879523,73.99339546,518,1,40,41,43,37,41,40,0,0,0,0,0,0,0,0,0
81200,27.1683447,68.85472892,533,1,38,38,39,33,41,42,0,0,0,0,0,0,0,0,0
157600,26.46222808,76.3684076,424,1,44,39,40,40,39,44,0,0,0,0,0,0,0,0,0
128500,30.4064926,64.29912037,518,1,40,35,40,34,43,42,0,0,0,0,0,0,0,0,0
30700,30.21493037,69.88262103,363,1,44,41,38,42,47,45,0,0,0,0,0,0,0,0,0
7800,25.06284869,74.99340718,431,1,39,36,41,44,41,37,0,0,0,0,0,0,0,0,0
87400,28.36650629,79.18759813,526,1,36,40,42,39,37,43,0,0,0,0,0,0,0,0,0
71100,26.17063344,76.33374354,544,1,43,33,36,41,39,47,0,0,0,0,0,0,0,0,0
178500,28.84122395,71.85457569,522,1,42,44,36,42,39,40,0,0,0,0,0,0,0,0,0
46100,26.08898737,65.85738392,358,1,43,37,39,39,40,43,0,0,0,0,0,0,0,0,0
96000,29.52926884,62.80235341,507,1,40,45,37,40,34,39,0,0,0,0,0,0,0,0,0
124200,25.72292941,64.06189853,314,1,38,37,44,44,41,46,0,0,0,0,0,0,0,0,0
101600,26.32197657,71.69715204,561,1,41,44,46,44,37,37,0,0,0,0,0,0,0,0,0
173000,26.7692056,67.07777913,476,1,36,43,45,41,40,44,0,0,0,0,0,0,0,0,0
122100,26.08851086,74.94398213,470,1,39,43,40,37,43,42,0,0,0,0,0,0,0,0,0
129500,30.23043194,60.50382629,576,1,40,43,45,38,40,43,0,0,0,0,0,0,0,0,0
57700,25.37220475,78.85853841,555,1,39,40,44,37,43,41,0,0,0,0,0,0,0,0,0
69900,27.57587948,64.70453906,397,1,47,35,37,32,43,39,0,0,0,0,0,0,0,0,0
145300,29.86717378,62.97663823,424,1,37,42,43,39,43,40,0,0,0,0,0,0,0,0,0
73100,29.5975713,72.35772834,532,1,42,42,41,41,38,35,0,0,0,0,0,0,0,0,0
57400,28.91225031,78.16472988,335,1,41,42,49,38,43,44,0,0,0,0,0,0,0,0,0
6900,30.33329724,72.89007407,384,1,32,37,41,37,40,35,0,0,0,0,0,0,0,0,0
98000,30.47048676,62.03225109,467,1,43,43,43,40,47,41,0,0,0,0,0,0,0,0,0
105100,29.07123182,62.44918266,517,1,40,47,40,43,44,41,0,0,0,0,0,0,0,0,0
98800,26.60376568,74.68603666,495,1,42,46,39,36,43,43,0,0,0,0,0,0,0,0,0
131400,25.07267101,64.81447671,409,1,46,42,40,41,42,43,0,0,0,0,0,0,0,0,0
86500,25.75526165,68.46169323,429,1,42,38,37,44,44,41,0,0,0,0,0,0,0,0,0
2000,27.10522934,74.35815133,392,1,43,43,42,36,37,40,41,44,0,0,0,0,0,0,0
4900,28.41997305,77.24697499,301,1,41,43,38,45,40,41,39,45,0,0,0,0,0,0,0
140800,31.4713479,79.00241848,576,1,48,47,43,37,37,40,37,39,0,0,0,0,0,0,0
74100,27.51478589,69.98141296,566,1,42,38,40,34,38,43,40,40,0,0,0,0,0,0,0
189700,27.01860547,71.12668573,351,1,45,41,43,43,37,45,43,34,0,0,0,0,0,0,0
151500,27.39713953,79.09146638,557,1,41,41,43,45,47,39,42,43,0,0,0,0,0,0,0
183100,28.08565975,77.43744239,419,1,49,38,40,44,47,45,42,37,0,0,0,0,0,0,0
184900,26.41792048,70.78529733,550,1,43,38,37,42,44,41,38,44,0,0,0,0,0,0,0
199800,31.53164601,78.06019415,327,1,48,37,45,43,42,35,38,44,0,0,0,0,0,0,0
131500,29.7386019,72.95342769,481,1,37,41,37,40,36,37,44,43,0,0,0,0,0,0,0
141400,27.16339701,70.36596567,365,1,41,38,34,41,44,38,47,43,0,0,0,0,0,0,0
26100,31.32401457,73.73845324,434,1,45,42,41,39,40,43,41,44,0,0,0,0,0,0,0
190000,25.47509072,78.78571091,441,1,43,47,44,44,42,38,44,40,0,0,0,0,0,0,0
18300,29.44425855,69.02047864,445,1,38,46,38,41,41,39,41,40,0,0,0,0,0,0,0
152400,25.70086062,76.8962339,485,1,44,39,38,43,42,43,38,40,0,0,0,0,0,0,0
85600,26.54472918,71.07144863,512,1,39,41,36,41,43,38,41,37,0,0,0,0,0,0,0
186500,25.4513958,67.15439439,596,1,36,31,40,42,37,38,43,41,0,0,0,0,0,0,0
91000,31.44906291,76.37657982,560,1,43,42,44,39,41,42,40,47,0,0,0,0,0,0,0
77200,27.41334737,69.56061046,376,1,40,37,42,43,41,32,43,38,0,0,0,0,0,0,0
95800,26.28114028,64.75743947,560,1,42,43,44,43,39,43,35,41,0,0,0,0,0,0,0
3000,29.33178756,79.04608547,395,1,41,40,40,40,40,40,38,45,0,0,0,0,0,0,0
171900,27.79206256,66.27661012,523,1,39,38,41,42,39,33,37,42,0,0,0,0,0,0,0
199400,30.08569809,75.10564645,509,1,48,34,43,44,38,44,41,37,0,0,0,0,0,0,0
93200,28.36667676,67.76352121,336,1,43,40,45,43,39,42,36,38,0,0,0,0,0,0,0
41300,26.5550145,66.63200062,528,1,37,44,44,41,40,41,38,41,0,0,0,0,0,0,0
138900,26.92093803,71.47317373,551,1,42,44,40,39,47,38,41,39,0,0,0,0,0,0,0
5300,30.63310015,64.31054622,340,1,39,43,44,38,41,41,46,39,0,0,0,0,0,0,0
171600,29.45173176,63.63404775,418,1,44,39,40,40,41,44,42,38,0,0,0,0,0,0,0
104000,29.23530296,65.57533601,573,1,47,45,39,42,42,39,40,42,0,0,0,0,0,0,0
139500,30.42350365,67.01739007,393,1,47,41,39,40,45,46,42,43,0,0,0,0,0,0,0
73200,28.21118768,65.78735437,309,1,42,35,39,44,41,42,47,45,0,0,0,0,0,0,0
24200,27.51930623,64.92935634,506,1,43,45,42,41,45,35,46,43,0,0,0,0,0,0,0
1400,29.52521908,76.06712456,544,1,40,40,41,45,45,39,43,41,0,0,0,0,0,0,0
4100,25.31394054,72.00708882,542,1,32,39,38,43,40,43,43,37,0,0,0,0,0,0,0
165700,27.44790776,65.73118436,394,1,39,37,46,44,42,42,41,45,0,0,0,0,0,0,0
161300,31.58770483,67.81575076,445,1,47,39,45,43,40,43,42,42,0,0,0,0,0,0,0
26400,27.80662604,71.27328961,405,1,39,37,43,48,41,42,39,42,0,0,0,0,0,0,0
71400,31.40440669,70.12158694,523,1,44,42,44,44,42,40,40,40,0,0,0,0,0,0,0
14100,28.9040175,73.80958563,522,1,40,36,51,45,35,43,43,40,0,0,0,0,0,0,0
173300,30.17653818,77.18830453,479,1,37,48,44,38,39,41,39,37,0,0,0,0,0,0,0
149200,31.19972655,71.44644285,525,1,39,43,40,42,40,42,48,42,0,0,0,0,0,0,0
10200,29.98349906,62.3018998,489,1,42,33,37,40,48,46,36,43,0,0,0,0,0,0,0
152300,29.46513275,73.43411499,465,1,37,41,40,33,36,37,36,41,0,0,0,0,0,0,0
143500,30.12018191,63.49730044,496,1,44,41,42,40,38,39,38,0,0,0,0,0,0,0,0
106000,31.35188414,67.81680818,448,1,44,46,44,43,37,40,46,0,0,0,0,0,0,0,0
152500,25.94669931,63.50301989,578,1,42,44,41,42,37,41,43,0,0,0,0,0,0,0,0
62900,28.54480511,68.11667007,599,1,41,41,40,41,37,41,44,0,0,0,0,0,0,0,0
12100,31.58739837,71.32555809,394,1,41,43,46,39,45,42,49,0,0,0,0,0,0,0,0
147900,27.07284511,69.98577898,446,1,40,38,39,35,39,44,38,0,0,0,0,0,0,0,0
32600,29.65894485,65.84226825,344,1,39,44,41,42,43,41,46,0,0,0,0,0,0,0,0
99100,28.38059308,76.0970819,379,1,44,41,47,39,36,43,44,0,0,0,0,0,0,0,0
80500,29.46694215,70.29810589,564,1,45,35,36,35,43,39,39,0,0,0,0,0,0,0,0
84700,28.7592789,74.3942732,466,1,42,37,41,44,35,39,37,0,0,0,0,0,0,0,0
93800,28.32547635,66.47609909,444,1,38,42,49,40,41,39,45,0,0,0,0,0,0,0,0
75300,26.77633297,69.3850652,381,1,35,43,39,37,40,40,43,0,0,0,0,0,0,0,0
14600,29.56583628,63.83353713,421,1,36,39,46,42,40,44,42,0,0,0,0,0,0,0,0
115400,29.12966388,76.835765,473,1,38,38,38,33,48,37,37,0,0,0,0,0,0,0,0
26500,27.59239336,65.40446688,480,1,43,41,46,40,44,39,36,0,0,0,0,0,0,0,0
111200,30.42129884,72.86193642,486,1,36,38,45,38,41,40,41,0,0,0,0,0,0,0,0
133400,27.20952629,72.82874934,347,1,40,38,43,43,44,38,41,0,0,0,0,0,0,0,0
137400,29.09342485,73.54382434,418,1,38,42,44,42,45,42,34,0,0,0,0,0,0,0,0
45200,27.7072794,75.02024541,478,1,40,43,36,43,33,47,41,0,0,0,0,0,0,0,0
110100,27.50643325,62.26091378,366,1,42,40,35,47,46,44,40,0,0,0,0,0,0,0,0
105800,28.81878666,78.67055007,335,1,42,41,42,38,40,40,39,0,0,0,0,0,0,0,0
49800,29.78105706,66.8697773,464,1,46,42,39,41,40,41,45,0,0,0,0,0,0,0,0
112300,29.54316316,76.56576785,574,1,43,43,43,40,40,43,37,0,0,0,0,0,0,0,0
36600,31.96900889,74.19594046,529,1,37,38,42,41,44,41,42,0,0,0,0,0,0,0,0
56600,25.91226805,72.53951118,352,1,38,41,42,44,37,38,43,0,0,0,0,0,0,0,0
161100,30.96635977,62.63193816,489,1,43,41,46,37,46,42,40,0,0,0,0,0,0,0,0
31100,28.96980909,71.61461058,430,1,42,42,37,42,44,34,43,0,0,0,0,0,0,0,0
2200,28.87151016,69.51593549,509,1,44,35,41,41,41,44,39,0,0,0,0,0,0,0,0
50500,27.49475112,62.92614217,349,1,41,41,43,44,39,39,43,0,0,0,0,0,0,0,0
38700,28.04152367,69.59760937,349,1,45,41,46,44,38,37,39,0,0,0,0,0,0,0,0
173400,28.16084999,67.26362452,497,1,45,42,37,40,36,43,36,0,0,0,0,0,0,0,0
181200,30.06921307,67.20321101,397,1,47,44,41,40,43,38,43,0,0,0,0,0,0,0,0
